"","age","income","gender","race","price","ydum"
"1514","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"1515","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"1516","(25,30]","(1e+03,2e+03]","Male","Black",15,1
"1517","(0,25]","(6e+03,1e+04]","Female","Hispanic",15,0
"1518","(50,60]","(0,1e+03]","Male","White",15,1
"1519","(40,50]","(0,1e+03]","Female","White",15,1
"1520","(40,50]","(1e+04,3e+04]","Male","Hispanic",15,0
"1521","(60,90]","(1e+03,2e+03]","Female","White",15,1
"1522","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"1523","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1524","(0,25]","(0,1e+03]","Male","Black",15,0
"1525","(30,40]","(0,1e+03]","Female","Black",15,0
"1526","(50,60]","(2e+03,4e+03]","Male","Hispanic",15,1
"1527","(60,90]","(1e+04,3e+04]","Female","Black",15,0
"1528","(40,50]","(1e+03,2e+03]","Male","Hispanic",15,1
"1529","(60,90]","(6e+03,1e+04]","Female","Black",15,0
"1530","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"1531","(60,90]","(6e+03,1e+04]","Female","Black",15,0
"1532","(30,40]","(0,1e+03]","Male","Black",15,0
"1533","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"1534","(60,90]","(0,1e+03]","Male","White",15,1
"1535","(30,40]","(6e+03,1e+04]","Male","Black",15,0
"1536","(25,30]","(1e+04,3e+04]","Female","White",15,1
"1537","(50,60]","(6e+03,1e+04]","Male","Black",15,1
"1538","(60,90]","(0,1e+03]","Male","White",15,1
"1539","(30,40]","(1e+04,3e+04]","Male","Black",15,0
"1540","(50,60]","(0,1e+03]","Female","White",15,1
"1541","(60,90]","(6e+03,1e+04]","Female","Black",15,0
"1542","(0,25]","(4e+03,6e+03]","Male","Hispanic",15,0
"1543","(50,60]","(1e+03,2e+03]","Female","Hispanic",15,1
"1544","(40,50]","(6e+03,1e+04]","Male","Hispanic",15,0
"1545","(25,30]","(1e+03,2e+03]","Female","White",15,1
"1546","(40,50]","(2e+03,4e+03]","Male","Black",15,0
"1547","(0,25]","(0,1e+03]","Male","Hispanic",15,0
"1548","(60,90]","(2e+03,4e+03]","Female","White",15,1
"1549","(50,60]","(0,1e+03]","Female","White",15,1
"1550","(60,90]","(1e+04,3e+04]","Female","White",15,1
"1551","(0,25]","(1e+03,2e+03]","Female","Hispanic",15,0
"1552","(0,25]","(1e+03,2e+03]","Male","Hispanic",15,0
"1553","(60,90]","(1e+04,3e+04]","Female","Hispanic",15,0
"1554","(50,60]","(2e+03,4e+03]","Male","White",15,1
"1555","(0,25]","(0,1e+03]","Male","Hispanic",15,0
"1556","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"1557","(30,40]","(0,1e+03]","Female","Black",15,0
"1558","(30,40]","(1e+04,3e+04]","Female","White",15,1
"1559","(30,40]","(1e+03,2e+03]","Male","Black",15,0
"1560","(40,50]","(4e+03,6e+03]","Female","Hispanic",15,0
"1561","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"1562","(0,25]","(0,1e+03]","Female","White",15,0
"1563","(50,60]","(1e+04,3e+04]","Male","Hispanic",15,1
"1564","(50,60]","(2e+03,4e+03]","Female","White",15,1
"1565","(60,90]","(1e+03,2e+03]","Male","Black",15,1
"1566","(50,60]","(2e+03,4e+03]","Male","White",15,1
"1567","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"1568","(60,90]","(1e+03,2e+03]","Male","White",15,1
"1569","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"1570","(40,50]","(0,1e+03]","Male","Black",15,0
"1571","(60,90]","(6e+03,1e+04]","Male","White",15,1
"1572","(60,90]","(4e+03,6e+03]","Male","Hispanic",15,0
"1573","(60,90]","(1e+04,3e+04]","Female","Black",15,0
"1574","(25,30]","(0,1e+03]","Female","Black",15,1
"1575","(40,50]","(1e+03,2e+03]","Female","Black",15,1
"1576","(50,60]","(1e+03,2e+03]","Female","White",15,1
"1577","(25,30]","(2e+03,4e+03]","Male","Hispanic",15,1
"1578","(30,40]","(1e+03,2e+03]","Male","Black",15,0
"1579","(30,40]","(0,1e+03]","Male","Black",15,0
"1580","(30,40]","(4e+03,6e+03]","Female","White",15,0
"1581","(0,25]","(1e+04,3e+04]","Female","White",15,1
"1582","(0,25]","(0,1e+03]","Female","White",15,0
"1583","(40,50]","(6e+03,1e+04]","Male","Black",15,0
"1584","(30,40]","(1e+04,3e+04]","Male","Hispanic",15,0
"1585","(60,90]","(0,1e+03]","Female","White",15,1
"1586","(40,50]","(1e+03,2e+03]","Female","Black",15,1
"1587","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"1588","(30,40]","(1e+03,2e+03]","Male","Hispanic",15,0
"1589","(50,60]","(1e+03,2e+03]","Male","Black",15,1
"1590","(30,40]","(6e+03,1e+04]","Female","Hispanic",15,0
"1591","(60,90]","(0,1e+03]","Female","White",15,1
"1592","(30,40]","(1e+04,3e+04]","Female","Hispanic",15,0
"1593","(25,30]","(1e+03,2e+03]","Female","Black",15,1
"1594","(25,30]","(2e+03,4e+03]","Male","Hispanic",15,1
"1595","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"1596","(0,25]","(1e+04,3e+04]","Male","White",15,1
"1597","(0,25]","(2e+03,4e+03]","Female","Hispanic",15,0
"1598","(0,25]","(1e+03,2e+03]","Female","White",15,1
"1599","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"1600","(30,40]","(1e+04,3e+04]","Male","Hispanic",15,0
"1601","(30,40]","(6e+03,1e+04]","Male","White",15,1
"1602","(60,90]","(1e+04,3e+04]","Male","White",15,1
"1603","(0,25]","(4e+03,6e+03]","Male","Hispanic",15,0
"1604","(30,40]","(1e+03,2e+03]","Female","Black",15,0
"1605","(0,25]","(1e+04,3e+04]","Female","Hispanic",15,0
"1606","(60,90]","(4e+03,6e+03]","Female","Black",15,0
"1607","(60,90]","(0,1e+03]","Female","Black",15,0
"1608","(25,30]","(0,1e+03]","Male","Hispanic",15,0
"1609","(25,30]","(0,1e+03]","Female","Hispanic",15,1
"1610","(60,90]","(1e+03,2e+03]","Male","Black",15,1
"1611","(40,50]","(1e+03,2e+03]","Female","White",15,1
"1612","(50,60]","(0,1e+03]","Female","Black",15,0
"1613","(0,25]","(6e+03,1e+04]","Female","White",15,1
"1614","(30,40]","(0,1e+03]","Female","White",15,1
"1615","(40,50]","(0,1e+03]","Male","Black",15,0
"1616","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"1617","(50,60]","(1e+04,3e+04]","Female","Black",15,1
"1618","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"1619","(30,40]","(1e+04,3e+04]","Male","White",15,1
"1620","(25,30]","(1e+03,2e+03]","Male","White",15,1
"1621","(40,50]","(4e+03,6e+03]","Female","White",15,1
"1622","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"1623","(40,50]","(2e+03,4e+03]","Female","White",15,1
"1624","(25,30]","(1e+04,3e+04]","Male","White",15,1
"1625","(40,50]","(0,1e+03]","Male","Hispanic",15,0
"1626","(0,25]","(0,1e+03]","Female","Black",15,0
"1627","(50,60]","(1e+03,2e+03]","Female","White",15,1
"1628","(60,90]","(1e+04,3e+04]","Female","Black",15,0
"1629","(50,60]","(4e+03,6e+03]","Female","Black",15,0
"1630","(50,60]","(1e+03,2e+03]","Male","Hispanic",15,1
"1631","(60,90]","(6e+03,1e+04]","Female","Hispanic",15,0
"1632","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"1633","(50,60]","(1e+03,2e+03]","Male","Black",15,1
"1634","(30,40]","(0,1e+03]","Female","White",15,1
"1635","(0,25]","(0,1e+03]","Female","White",15,0
"1636","(60,90]","(4e+03,6e+03]","Male","White",15,1
"1637","(0,25]","(1e+04,3e+04]","Female","White",15,1
"1638","(60,90]","(6e+03,1e+04]","Female","White",15,1
"1639","(0,25]","(4e+03,6e+03]","Female","White",15,0
"1640","(40,50]","(2e+03,4e+03]","Female","White",15,1
"1641","(50,60]","(0,1e+03]","Female","White",15,1
"1642","(40,50]","(1e+04,3e+04]","Male","White",15,1
"1643","(60,90]","(6e+03,1e+04]","Female","Hispanic",15,0
"1644","(0,25]","(1e+04,3e+04]","Female","Black",15,0
"1645","(60,90]","(2e+03,4e+03]","Male","White",15,1
"1646","(60,90]","(6e+03,1e+04]","Female","White",15,1
"1647","(40,50]","(6e+03,1e+04]","Female","Hispanic",15,0
"1648","(40,50]","(1e+03,2e+03]","Female","White",15,1
"1649","(50,60]","(2e+03,4e+03]","Female","Black",15,1
"1650","(60,90]","(4e+03,6e+03]","Female","White",15,1
"1651","(40,50]","(1e+03,2e+03]","Male","Hispanic",15,1
"1652","(60,90]","(0,1e+03]","Female","White",15,1
"1653","(0,25]","(2e+03,4e+03]","Female","Hispanic",15,0
"1654","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"1655","(50,60]","(4e+03,6e+03]","Female","White",15,1
"1656","(50,60]","(1e+04,3e+04]","Male","Black",15,1
"1657","(40,50]","(0,1e+03]","Female","White",15,1
"1658","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1659","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"1660","(40,50]","(1e+03,2e+03]","Female","Hispanic",15,1
"1661","(0,25]","(1e+03,2e+03]","Female","Hispanic",15,0
"1662","(40,50]","(1e+03,2e+03]","Female","Black",15,1
"1663","(40,50]","(2e+03,4e+03]","Female","Hispanic",15,0
"1664","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"1665","(50,60]","(0,1e+03]","Female","Black",15,0
"1666","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1667","(60,90]","(2e+03,4e+03]","Male","Hispanic",15,0
"1668","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"1669","(30,40]","(0,1e+03]","Male","White",15,0
"1670","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"1671","(60,90]","(0,1e+03]","Male","White",15,1
"1672","(60,90]","(4e+03,6e+03]","Female","White",15,1
"1673","(0,25]","(1e+04,3e+04]","Female","White",15,1
"1674","(60,90]","(6e+03,1e+04]","Male","White",15,1
"1675","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"1676","(50,60]","(4e+03,6e+03]","Female","Hispanic",15,0
"1677","(40,50]","(0,1e+03]","Male","White",15,1
"1678","(60,90]","(2e+03,4e+03]","Female","White",15,1
"1679","(60,90]","(1e+03,2e+03]","Female","Black",15,1
"1680","(60,90]","(0,1e+03]","Female","White",15,1
"1681","(30,40]","(6e+03,1e+04]","Female","Hispanic",15,0
"1682","(60,90]","(1e+04,3e+04]","Female","White",15,1
"1683","(60,90]","(1e+03,2e+03]","Female","Black",15,1
"1684","(50,60]","(2e+03,4e+03]","Male","White",15,1
"1685","(50,60]","(2e+03,4e+03]","Female","White",15,1
"1686","(60,90]","(1e+04,3e+04]","Male","Black",15,0
"1687","(40,50]","(1e+03,2e+03]","Female","Black",15,1
"1688","(0,25]","(1e+03,2e+03]","Male","Black",15,0
"1689","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1690","(50,60]","(0,1e+03]","Female","Black",15,0
"1691","(60,90]","(4e+03,6e+03]","Female","Hispanic",15,0
"1692","(50,60]","(1e+04,3e+04]","Male","Hispanic",15,1
"1693","(25,30]","(2e+03,4e+03]","Female","Black",15,1
"1694","(50,60]","(0,1e+03]","Male","Hispanic",15,0
"1695","(60,90]","(1e+04,3e+04]","Male","Hispanic",15,0
"1696","(30,40]","(1e+03,2e+03]","Male","Hispanic",15,0
"1697","(40,50]","(0,1e+03]","Female","White",15,1
"1698","(40,50]","(1e+04,3e+04]","Female","Hispanic",15,0
"1699","(60,90]","(1e+03,2e+03]","Female","Black",15,1
"1700","(60,90]","(1e+03,2e+03]","Male","Black",15,1
"1701","(25,30]","(1e+03,2e+03]","Female","Black",15,1
"1702","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"1703","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1704","(40,50]","(6e+03,1e+04]","Male","Hispanic",15,0
"1705","(30,40]","(6e+03,1e+04]","Female","Hispanic",15,0
"1706","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"1707","(40,50]","(1e+03,2e+03]","Male","Black",15,1
"1708","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"1709","(60,90]","(0,1e+03]","Female","White",15,1
"1710","(60,90]","(6e+03,1e+04]","Female","White",15,1
"1711","(30,40]","(0,1e+03]","Female","White",15,1
"1712","(30,40]","(1e+03,2e+03]","Male","Black",15,0
"1713","(50,60]","(0,1e+03]","Male","Black",15,0
"1714","(40,50]","(1e+03,2e+03]","Female","Black",15,1
"1715","(50,60]","(1e+04,3e+04]","Female","Black",15,1
"1716","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"1717","(60,90]","(1e+04,3e+04]","Male","Hispanic",15,0
"1718","(0,25]","(6e+03,1e+04]","Male","White",15,1
"1719","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"1720","(25,30]","(6e+03,1e+04]","Male","Black",15,1
"1721","(60,90]","(1e+03,2e+03]","Male","Hispanic",15,1
"1722","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1723","(40,50]","(2e+03,4e+03]","Male","Black",15,0
"1724","(30,40]","(1e+03,2e+03]","Male","Hispanic",15,0
"1725","(60,90]","(1e+04,3e+04]","Female","White",15,1
"1726","(60,90]","(1e+03,2e+03]","Female","White",15,1
"1727","(25,30]","(0,1e+03]","Female","Black",15,1
"1728","(50,60]","(0,1e+03]","Female","White",15,1
"1729","(0,25]","(0,1e+03]","Male","Black",15,0
"1730","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"1731","(0,25]","(0,1e+03]","Female","Black",15,0
"1732","(60,90]","(1e+03,2e+03]","Male","Black",15,1
"1733","(30,40]","(1e+03,2e+03]","Female","Black",15,0
"1734","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1735","(50,60]","(1e+03,2e+03]","Male","Black",15,1
"1736","(40,50]","(2e+03,4e+03]","Female","Black",15,0
"1737","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"1738","(60,90]","(0,1e+03]","Female","White",15,1
"1739","(60,90]","(1e+04,3e+04]","Male","White",15,1
"1740","(40,50]","(0,1e+03]","Female","Black",15,0
"1741","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"1742","(40,50]","(1e+04,3e+04]","Female","Hispanic",15,0
"1743","(50,60]","(1e+04,3e+04]","Male","White",15,1
"1744","(0,25]","(2e+03,4e+03]","Female","White",15,1
"1745","(50,60]","(6e+03,1e+04]","Female","Black",15,1
"1746","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"1747","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"1748","(30,40]","(0,1e+03]","Female","Black",15,0
"1749","(0,25]","(0,1e+03]","Female","Black",15,0
"1750","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"1751","(50,60]","(2e+03,4e+03]","Female","White",15,1
"1752","(50,60]","(0,1e+03]","Female","Black",15,0
"1753","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"1754","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"1755","(0,25]","(2e+03,4e+03]","Female","Hispanic",15,0
"1756","(40,50]","(1e+04,3e+04]","Female","White",15,1
"1757","(30,40]","(6e+03,1e+04]","Female","Black",15,0
"1758","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"1759","(60,90]","(4e+03,6e+03]","Male","White",15,1
"1760","(60,90]","(6e+03,1e+04]","Male","White",15,1
"1761","(30,40]","(1e+03,2e+03]","Male","White",15,1
"1762","(50,60]","(0,1e+03]","Male","White",15,1
"1763","(40,50]","(0,1e+03]","Male","White",15,1
"1764","(50,60]","(1e+03,2e+03]","Female","Black",15,1
"1765","(60,90]","(0,1e+03]","Female","Black",15,0
"1766","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"1767","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"1768","(60,90]","(2e+03,4e+03]","Female","White",15,1
"1769","(30,40]","(6e+03,1e+04]","Male","White",15,1
"1770","(40,50]","(4e+03,6e+03]","Female","White",15,1
"1771","(40,50]","(1e+03,2e+03]","Male","White",15,1
"1772","(30,40]","(1e+04,3e+04]","Female","Hispanic",15,0
"1773","(60,90]","(6e+03,1e+04]","Male","White",15,1
"1774","(50,60]","(1e+03,2e+03]","Female","White",15,1
"1775","(0,25]","(1e+04,3e+04]","Female","Black",15,0
"1776","(60,90]","(0,1e+03]","Female","Black",15,0
"1777","(0,25]","(1e+04,3e+04]","Female","White",15,1
"1778","(30,40]","(1e+03,2e+03]","Female","Black",15,0
"1779","(30,40]","(0,1e+03]","Male","White",15,0
"1780","(40,50]","(1e+04,3e+04]","Male","White",15,1
"1781","(40,50]","(4e+03,6e+03]","Female","Black",15,0
"1782","(0,25]","(2e+03,4e+03]","Female","Black",15,0
"1783","(50,60]","(0,1e+03]","Male","White",15,1
"1784","(50,60]","(2e+03,4e+03]","Female","White",15,1
"1785","(50,60]","(6e+03,1e+04]","Male","Black",15,1
"1786","(25,30]","(1e+03,2e+03]","Female","Hispanic",15,1
"1787","(25,30]","(1e+03,2e+03]","Female","Black",15,1
"1788","(30,40]","(1e+03,2e+03]","Female","White",15,1
"1789","(60,90]","(2e+03,4e+03]","Female","White",15,1
"1790","(0,25]","(1e+03,2e+03]","Female","White",15,1
"1791","(0,25]","(0,1e+03]","Female","Black",15,0
"1792","(50,60]","(1e+03,2e+03]","Female","White",15,1
"1793","(30,40]","(1e+04,3e+04]","Female","Black",15,0
"1794","(30,40]","(0,1e+03]","Female","Black",15,0
"1795","(30,40]","(1e+03,2e+03]","Male","Black",15,0
"1796","(60,90]","(1e+04,3e+04]","Female","White",15,1
"1797","(50,60]","(0,1e+03]","Female","White",15,1
"1798","(50,60]","(2e+03,4e+03]","Female","White",15,1
"1799","(0,25]","(1e+03,2e+03]","Female","White",15,1
"1800","(40,50]","(6e+03,1e+04]","Female","Hispanic",15,0
"1801","(25,30]","(2e+03,4e+03]","Female","White",15,1
"1802","(0,25]","(1e+04,3e+04]","Male","White",15,1
"1803","(60,90]","(1e+04,3e+04]","Male","Hispanic",15,0
"1804","(0,25]","(2e+03,4e+03]","Female","Hispanic",15,0
"1805","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"1806","(60,90]","(0,1e+03]","Female","Black",15,0
"1807","(60,90]","(1e+04,3e+04]","Male","Black",15,0
"1808","(60,90]","(1e+03,2e+03]","Female","Hispanic",15,1
"1809","(40,50]","(0,1e+03]","Female","Black",15,0
"1810","(30,40]","(0,1e+03]","Male","Black",15,0
"1811","(30,40]","(2e+03,4e+03]","Male","Hispanic",15,0
"1812","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"1813","(0,25]","(0,1e+03]","Male","White",15,0
"1814","(40,50]","(0,1e+03]","Female","White",15,1
"1815","(0,25]","(0,1e+03]","Male","Hispanic",15,0
"1816","(50,60]","(0,1e+03]","Male","Black",15,0
"1817","(50,60]","(6e+03,1e+04]","Male","Black",15,1
"1818","(60,90]","(6e+03,1e+04]","Female","White",15,1
"1819","(25,30]","(4e+03,6e+03]","Female","Hispanic",15,0
"1820","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"1821","(30,40]","(4e+03,6e+03]","Female","Hispanic",15,0
"1822","(60,90]","(6e+03,1e+04]","Male","White",15,1
"1823","(40,50]","(0,1e+03]","Female","Black",15,0
"1824","(25,30]","(1e+03,2e+03]","Male","White",15,1
"1825","(50,60]","(0,1e+03]","Female","White",15,1
"1826","(60,90]","(1e+03,2e+03]","Female","Hispanic",15,1
"1827","(50,60]","(0,1e+03]","Female","Black",15,0
"1828","(0,25]","(6e+03,1e+04]","Male","Black",15,0
"1829","(60,90]","(1e+03,2e+03]","Female","White",15,1
"1830","(50,60]","(1e+04,3e+04]","Female","Hispanic",15,1
"1831","(50,60]","(4e+03,6e+03]","Female","White",15,1
"1832","(60,90]","(1e+03,2e+03]","Female","White",15,1
"1833","(60,90]","(6e+03,1e+04]","Female","Hispanic",15,0
"1834","(40,50]","(0,1e+03]","Male","Black",15,0
"1835","(40,50]","(0,1e+03]","Male","Hispanic",15,0
"1836","(60,90]","(4e+03,6e+03]","Male","Hispanic",15,0
"1837","(50,60]","(1e+03,2e+03]","Female","White",15,1
"1838","(40,50]","(4e+03,6e+03]","Male","White",15,1
"1839","(60,90]","(1e+03,2e+03]","Male","White",15,1
"1840","(40,50]","(4e+03,6e+03]","Female","Hispanic",15,0
"1841","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"1842","(30,40]","(1e+04,3e+04]","Female","White",15,1
"1843","(25,30]","(1e+04,3e+04]","Female","Black",15,1
"1844","(40,50]","(1e+04,3e+04]","Male","White",15,1
"1845","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1846","(0,25]","(1e+03,2e+03]","Female","White",15,1
"1847","(30,40]","(1e+03,2e+03]","Male","White",15,1
"1848","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"1849","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"1850","(25,30]","(1e+04,3e+04]","Female","Hispanic",15,1
"1851","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"1852","(25,30]","(2e+03,4e+03]","Female","Hispanic",15,1
"1853","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"1854","(0,25]","(0,1e+03]","Female","White",15,0
"1855","(30,40]","(2e+03,4e+03]","Male","Hispanic",15,0
"1856","(25,30]","(0,1e+03]","Female","White",15,1
"1857","(60,90]","(4e+03,6e+03]","Male","Black",15,0
"1858","(40,50]","(2e+03,4e+03]","Female","Black",15,0
"1859","(30,40]","(1e+04,3e+04]","Male","White",15,1
"1860","(60,90]","(0,1e+03]","Female","White",15,1
"1861","(0,25]","(0,1e+03]","Female","Black",15,0
"1862","(60,90]","(1e+03,2e+03]","Male","Black",15,1
"1863","(50,60]","(1e+04,3e+04]","Male","White",15,1
"1864","(30,40]","(0,1e+03]","Male","White",15,0
"1865","(50,60]","(0,1e+03]","Female","Black",15,0
"1866","(50,60]","(4e+03,6e+03]","Female","Hispanic",15,0
"1867","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"1868","(50,60]","(1e+04,3e+04]","Female","Hispanic",15,1
"1869","(50,60]","(0,1e+03]","Female","White",15,1
"1870","(0,25]","(1e+03,2e+03]","Male","White",15,1
"1871","(30,40]","(1e+04,3e+04]","Male","Black",15,0
"1872","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"1873","(40,50]","(2e+03,4e+03]","Male","Hispanic",15,0
"1874","(50,60]","(2e+03,4e+03]","Female","White",15,1
"1875","(60,90]","(1e+03,2e+03]","Female","Black",15,1
"1876","(60,90]","(1e+04,3e+04]","Female","White",15,1
"1877","(0,25]","(1e+03,2e+03]","Male","Black",15,0
"1878","(0,25]","(0,1e+03]","Male","Hispanic",15,0
"1879","(30,40]","(1e+04,3e+04]","Female","Hispanic",15,0
"1880","(0,25]","(0,1e+03]","Male","Hispanic",15,0
"1881","(60,90]","(1e+04,3e+04]","Male","White",15,1
"1882","(60,90]","(0,1e+03]","Female","White",15,1
"1883","(50,60]","(0,1e+03]","Male","White",15,1
"1884","(40,50]","(0,1e+03]","Male","White",15,1
"1885","(40,50]","(0,1e+03]","Male","Black",15,0
"1886","(60,90]","(0,1e+03]","Female","White",15,1
"1887","(0,25]","(1e+04,3e+04]","Female","Black",15,0
"1888","(60,90]","(1e+03,2e+03]","Female","White",15,1
"1889","(30,40]","(4e+03,6e+03]","Male","Hispanic",15,0
"1890","(30,40]","(1e+04,3e+04]","Male","White",15,1
"1891","(25,30]","(0,1e+03]","Male","Hispanic",15,0
"1892","(30,40]","(4e+03,6e+03]","Female","Black",15,0
"1893","(50,60]","(2e+03,4e+03]","Female","Hispanic",15,1
"1894","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"1895","(60,90]","(0,1e+03]","Female","White",15,1
"1896","(0,25]","(1e+03,2e+03]","Female","Hispanic",15,0
"1897","(40,50]","(0,1e+03]","Male","White",15,1
"1898","(50,60]","(2e+03,4e+03]","Female","Black",15,1
"1899","(60,90]","(4e+03,6e+03]","Female","White",15,1
"1900","(40,50]","(0,1e+03]","Female","Black",15,0
"1901","(0,25]","(1e+03,2e+03]","Female","White",15,1
"1902","(40,50]","(0,1e+03]","Female","Black",15,0
"1903","(0,25]","(0,1e+03]","Female","Hispanic",15,0
"1904","(60,90]","(0,1e+03]","Female","White",15,1
"1905","(0,25]","(1e+04,3e+04]","Male","Black",15,0
"1906","(30,40]","(1e+03,2e+03]","Male","Hispanic",15,0
"1907","(50,60]","(1e+04,3e+04]","Female","White",15,1
"1908","(40,50]","(6e+03,1e+04]","Male","Hispanic",15,0
"1909","(60,90]","(0,1e+03]","Female","Black",15,0
