"","hhid","choice","PPk_Stk","PBB_Stk","PFl_Stk","PHse_Stk","PGen_Stk","PImp_Stk","PSS_Tub","PPk_Tub","PFl_Tub","PHse_Tub"
"1120",2114017,9,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"1121",2114017,9,0.39,0.55,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1122",2114025,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1123",2114025,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.57
"1124",2114041,1,0.5,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1125",2114041,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1126",2114041,4,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.58
"1127",2114041,4,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1128",2114041,1,0.5,0.39,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
"1129",2114041,1,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1130",2114041,9,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1131",2114041,1,0.29,0.51,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"1132",2114041,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"1133",2114041,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"1134",2114215,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1135",2114215,1,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"1136",2114215,1,0.63,0.66,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1137",2114215,1,0.63,0.66,0.99,0.57,0.36,0.89,0.85,1.09,1.19,0.59
"1138",2114215,1,0.29,0.28,0.95,0.58,0.36,0.63,0.79,1.09,1.19,0.59
"1139",2114215,10,0.62,0.61,1.09,0.29,0.33,0.93,0.85,1.09,1.19,0.59
"1140",2114215,10,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"1141",2114215,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"1142",2114215,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"1143",2114215,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1144",2114215,10,0.58,0.58,0.99,0.25,0.25,0.72,0.85,1.07,1.19,0.59
"1145",2114215,10,0.58,0.58,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
"1146",2114215,5,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"1147",2114215,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"1148",2114215,7,0.19,0.46,0.99,0.29,0.33,0.69,0.63,1.07,1.19,0.56
"1149",2114231,9,0.63,0.68,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
"1150",2114231,9,0.63,0.59,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"1151",2114231,9,0.66,0.59,1.08,0.57,0.33,1.01,0.85,1.14,1.19,0.59
"1152",2114231,9,0.63,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.47
"1153",2114231,9,0.63,0.59,0.99,0.57,0.36,0.88,0.85,1.09,1.19,0.59
"1154",2114231,9,0.62,0.29,1.09,0.58,0.36,1.38,0.85,1.09,1.19,0.7
"1155",2114231,9,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"1156",2114231,9,0.5,0.58,0.99,0.19,0.34,0.72,0.65,1.07,1.19,0.59
"1157",2114231,9,0.5,0.58,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
"1158",2114231,9,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1159",2114231,9,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1160",2114462,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"1161",2114462,1,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
"1162",2114462,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1163",2114462,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1164",2114462,3,0.62,0.61,0.99,0.49,0.33,0.75,0.65,1.09,1.19,0.59
"1165",2114462,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1166",2114462,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1167",2114462,3,0.58,0.61,0.99,0.45,0.34,0.75,0.65,1.09,1.19,0.59
"1168",2114462,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1169",2114462,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
"1170",2114462,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
"1171",2114462,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1172",2114512,2,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"1173",2114512,10,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1174",2114694,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
"1175",2114744,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1176",2114744,4,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1177",2114819,9,0.5,0.58,0.99,0.45,0.34,0.72,0.66,1.07,1.19,0.59
"1178",2114819,9,0.58,0.5,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1179",2114819,7,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"1180",2114819,7,0.58,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"1181",2114819,7,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"1182",2114819,7,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.07,1.19,0.54
"1183",2114819,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1184",2114892,7,0.63,0.67,1.09,0.57,0.45,0.93,0.7,0.98,1.17,0.5
"1185",2114892,7,0.58,0.58,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
"1186",2114942,1,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
"1187",2114942,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1188",2114942,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.18,0.62
"1189",2114942,1,0.62,0.29,1.09,0.57,0.36,0.93,0.79,1.09,1.19,0.59
"1190",2114942,1,0.62,0.5,1.09,0.29,0.36,0.87,0.85,1.09,1.19,0.59
"1191",2114942,1,0.62,0.5,0.99,0.57,0.35,0.75,0.85,1.09,1.19,0.66
"1192",2114942,1,0.29,0.45,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1193",2115014,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1194",2115014,1,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"1195",2115014,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1196",2115279,5,0.67,0.67,1.11,0.57,0.49,0.83,0.85,1,1.17,0.5
"1197",2115279,5,0.63,0.59,0.99,0.57,0.49,0.79,0.85,1.01,1.32,0.5
"1198",2115279,5,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.5
"1199",2115279,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.58
"1200",2115279,1,0.29,0.28,0.95,0.58,0.36,0.63,0.79,1.09,1.19,0.59
"1201",2115279,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"1202",2115279,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1203",2115279,4,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
"1204",2115279,2,0.58,0.25,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
"1205",2115279,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"1206",2115279,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1207",2115279,1,0.19,0.46,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"1208",2115345,8,0.63,0.67,1.09,0.57,0.39,0.93,0.85,0.98,1.17,0.59
"1209",2115345,8,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"1210",2115345,8,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1211",2115345,1,0.29,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1212",2115345,1,0.29,0.5,1.01,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"1213",2115345,8,0.62,0.61,0.99,0.33,0.36,0.75,0.85,1.09,1.2,0.58
"1214",2115345,8,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1215",2115345,1,0.29,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
"1216",2115345,8,0.58,0.58,0.99,0.29,0.33,0.7,0.5,1.07,1.19,0.57
"1217",2115345,1,0.39,0.51,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1218",2115345,8,0.58,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"1219",2115360,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"1220",2115360,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"1221",2115360,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1222",2115360,1,0.58,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"1223",2115360,2,0.58,0.44,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1224",2115360,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"1225",2115360,1,0.29,0.51,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"1226",2115360,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
"1227",2115469,4,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.61
"1228",2115469,4,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1229",2115469,5,0.58,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1230",2115469,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"1231",2115469,1,0.29,0.55,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1232",2115469,4,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"1233",2115469,4,0.19,0.47,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"1234",2115485,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.58
"1235",2115485,5,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"1236",2115485,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"1237",2115485,5,0.58,0.58,0.99,0.29,0.33,0.69,0.8,1.07,1.19,0.56
"1238",2115535,10,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1239",2115535,4,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1240",2115535,5,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1241",2115535,4,0.62,0.5,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.59
"1242",2115535,4,0.62,0.5,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.61
"1243",2115535,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1244",2115535,5,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1245",2115535,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1246",2115535,4,0.58,0.45,0.99,0.25,0.29,0.72,0.9,1.11,1.19,0.77
"1247",2115535,5,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1248",2115535,4,0.29,0.51,0.99,0.29,0.33,0.72,0.85,1.07,1.21,0.59
"1249",2115535,4,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"1250",2115568,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1251",2115568,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1252",2115568,6,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"1253",2115568,1,0.29,0.67,1.09,0.57,0.35,0.93,0.85,1.09,1.19,0.33
"1254",2115568,1,0.63,0.67,0.99,0.57,0.36,0.87,0.85,1.09,1.15,0.59
"1255",2115568,1,0.29,0.5,0.95,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"1256",2115568,5,0.62,0.5,0.99,0.3,0.36,0.75,0.85,1.09,1.19,0.59
"1257",2115568,1,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
"1258",2115568,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1259",2115568,6,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"1260",2115782,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1261",2115782,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1262",2115782,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1263",2115782,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"1264",2115782,3,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"1265",2115782,4,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1266",2115782,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"1267",2115899,1,0.5,0.61,0.99,0.45,0.33,0.74,0.85,1.07,1.19,0.59
"1268",2115899,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1269",2115899,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1270",2115899,7,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"1271",2115964,4,0.62,0.5,1.09,0.29,0.38,0.75,0.85,1.09,1.19,0.59
"1272",2115964,1,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
"1273",2115964,2,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
"1274",2115964,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"1275",2115964,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1276",2115964,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1277",2115964,4,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.2,0.59
"1278",2115964,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"1279",2115964,1,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"1280",2115964,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1281",2116004,1,0.63,0.67,1.08,0.57,0.53,0.77,0.73,0.98,1.17,0.55
"1282",2116004,1,0.63,0.67,1.05,0.57,0.53,0.77,0.88,1.04,1.17,0.59
"1283",2116004,1,0.25,0.58,0.99,0.45,0.33,0.75,0.85,1.08,1.19,0.59
"1284",2116004,1,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
"1285",2116194,10,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1286",2116194,1,0.29,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.51
"1287",2116194,7,0.63,0.67,0.99,0.57,0.36,0.87,0.85,1.09,1.15,0.59
"1288",2116194,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1289",2116194,7,0.62,0.5,1.09,0.57,0.36,0.93,0.79,1.09,1.19,0.59
"1290",2116194,7,0.62,0.5,0.99,0.3,0.36,0.75,0.85,1.09,1.19,0.59
"1291",2116194,7,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"1292",2116194,4,0.58,0.45,1.08,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"1293",2116194,4,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"1294",2116194,1,0.29,0.45,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1295",2116251,1,0.58,0.63,0.99,0.35,0.33,0.72,0.85,1.07,1.19,0.59
"1296",2116277,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1297",2116277,1,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1298",2116277,1,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.12,1.19,0.56
"1299",2116509,3,0.5,0.39,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
"1300",2116509,3,0.5,0.39,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
"1301",2116509,9,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1302",2116509,3,0.29,0.5,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"1303",2116509,9,0.58,0.58,0.99,0.34,0.33,0.72,0.85,1.07,1.19,0.59
"1304",2116582,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"1305",2116582,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1306",2116582,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1307",2116582,2,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"1308",2116582,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"1309",2116582,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1310",2116582,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"1311",2116657,9,0.67,0.67,1.08,0.57,0.53,0.83,0.85,0.98,1.17,0.59
"1312",2116657,9,0.63,0.67,1.09,0.57,0.33,0.8,0.84,0.98,1.17,0.63
"1313",2116657,9,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1314",2116657,9,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"1315",2116657,9,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.34
"1316",2116657,9,0.62,0.57,1.09,0.57,0.33,0.78,0.85,1.09,1.19,0.59
"1317",2116657,9,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"1318",2116657,9,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"1319",2116780,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"1320",2116780,1,0.29,0.67,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.33
"1321",2116780,7,0.63,0.66,0.99,0.57,0.36,0.93,0.85,1.09,1.19,0.69
"1322",2116780,7,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
"1323",2116780,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1324",2116780,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1325",2116780,1,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"1326",2116780,7,0.29,0.51,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"1327",2116780,7,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
"1328",2116780,7,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"1329",2116871,3,0.63,0.67,1.08,0.57,0.45,0.93,0.7,0.98,1.17,0.59
"1330",2116871,3,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"1331",2116871,3,0.19,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1332",2116871,3,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1333",2116871,3,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1334",2116871,3,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1335",2116871,3,0.63,0.67,1.08,0.57,0.35,0.93,0.85,1.09,1.19,0.33
"1336",2116871,3,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1337",2116871,3,0.63,0.67,0.99,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1338",2116871,3,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1339",2116871,3,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1340",2116871,3,0.62,0.5,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.61
"1341",2116871,3,0.62,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
"1342",2116871,3,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1343",2116871,3,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1344",2116871,3,0.25,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
"1345",2116871,3,0.5,0.5,0.99,0.19,0.34,0.72,0.65,1.08,1.19,0.74
"1346",2116871,3,0.5,0.5,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1347",2116871,3,0.5,0.5,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1348",2116871,3,0.58,0.58,0.99,0.29,0.33,0.72,0.65,1.07,1.19,0.59
"1349",2116871,3,0.29,0.51,0.99,0.29,0.33,0.72,0.65,1.07,1.19,0.59
"1350",2116871,3,0.58,0.63,0.99,0.35,0.33,0.72,0.85,1.07,1.19,0.59
"1351",2116871,3,0.58,0.58,0.99,0.29,0.33,0.69,0.85,1.07,1.19,0.59
"1352",2116871,3,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.07,1.19,0.54
"1353",2116871,3,0.39,0.55,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"1354",2116871,3,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1355",2116871,3,0.39,0.58,0.99,0.29,0.33,0.69,0.56,1.07,1.19,0.56
"1356",2116871,3,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"1357",2116871,3,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"1358",2116871,3,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"1359",2117200,1,0.63,0.67,1.09,0.57,0.33,0.75,0.85,0.98,1.17,0.51
"1360",2117200,4,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"1361",2117200,4,0.5,0.59,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"1362",2117200,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"1363",2117200,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1364",2117200,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1365",2117200,2,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"1366",2117200,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"1367",2117200,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1368",2117226,3,0.63,0.67,0.99,0.57,0.49,0.93,0.85,0.98,1.17,0.59
"1369",2117226,3,0.63,0.67,1.08,0.57,0.33,0.93,0.85,0.98,1.17,0.59
"1370",2117226,3,0.63,0.67,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"1371",2117226,3,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"1372",2117226,3,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
"1373",2117226,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"1374",2117226,3,0.62,0.5,0.99,0.31,0.36,0.75,0.64,1.1,1.19,0.59
"1375",2117226,3,0.62,0.5,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.56
"1376",2117226,3,0.62,0.61,0.99,0.49,0.34,0.75,0.65,1.09,1.19,0.59
"1377",2117226,3,0.58,0.61,0.99,0.45,0.34,0.75,0.65,1.07,1.19,0.59
"1378",2117226,3,0.5,0.58,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
"1379",2117226,3,0.58,0.58,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
"1380",2117226,3,0.29,0.5,0.99,0.29,0.34,0.69,0.56,1.09,1.19,0.56
"1381",2117242,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1382",2117242,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1383",2117242,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"1384",2117242,2,0.58,0.61,0.99,0.45,0.34,0.75,0.85,1.07,1.19,0.59
"1385",2117242,2,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1386",2117242,2,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
"1387",2117242,4,0.5,0.5,0.99,0.19,0.34,0.72,0.85,1.08,1.19,0.74
"1388",2117242,2,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
"1389",2117242,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"1390",2117242,2,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"1391",2117242,2,0.58,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"1392",2117242,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"1393",2117242,2,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"1394",2117242,2,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"1395",2117408,1,0.29,0.67,1.09,0.57,0.35,0.93,0.85,1.09,1.19,0.33
"1396",2117408,1,0.63,0.67,1.04,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"1397",2117408,1,0.63,0.67,1.04,0.57,0.36,0.93,0.85,1.09,1.19,0.59
